benchmark,condition,n,accuracy,accuracy_ci_low,accuracy_ci_high,macro_f1,answer_entropy_bits,invalid_rate,n_participants,mean_threshold,threshold_ci_low,threshold_ci_high,threshold_std,mean_policy_entropy_bits,mean_monotonicity_violations,distinct_policy_profiles
social_iqa,demographic,90.0,0.7,0.6,0.7777777777777777,0.7005190952910642,1.5828235887089137,0.0,,,,,,,,
social_iqa,persona,90.0,0.7888888888888889,0.7,0.8666666666666667,0.7889579800263803,1.5833407734230172,0.0,,,,,,,,
social_iqa,unconditioned,90.0,0.7444444444444445,0.6444444444444445,0.8222222222222222,0.7442919832632877,1.5811636721029325,0.0,,,,,,,,
ultimatum_game,demographic,,,,,,,,15.0,2.4,2.1333333333333333,2.6666666666666665,0.5070925528371101,0.6076368034688356,0.0,2.0
ultimatum_game,persona,,,,,,,,15.0,2.533333333333333,1.9333333333333333,3.0,1.1254628677422756,0.5899926363694752,0.06666666666666667,5.0
ultimatum_game,unconditioned,,,,,,,,15.0,2.6666666666666665,2.4,2.8666666666666667,0.4879500364742666,0.6772224492642955,0.0,2.0
